date,name,visitors,store,hfb_no,hfb_name,transaction_date,market_area_no,created_net_quantity,created_sales_net_amount_euro,unique_transaction_identifier,avg_time,visitors_daily
2025-08-21,HFB14,3914,445,14,Cooking,2025-08-21,445,4265.000000000,13976.948876800,1137,2.61,6418
2025-08-21,HFB08,2814,445,08,Dining,2025-08-21,445,176.000000000,6956.796694400,64,2.62,6418
2025-08-21,HFB01,3970,445,01,Living room seating,2025-08-21,445,182.000000000,16262.188611200,82,7.61,6418
2025-08-21,HFB15,4268,445,15,Eating,2025-08-21,445,3636.000000000,10623.987113600,755,3.1,6418
2025-08-21,HFB04,3017,445,04,Bedroom furniture,2025-08-21,445,1083.000000000,24002.991264000,249,4.27,6418
2025-08-21,HFB02,3654,445,02,Store and organise furniture,2025-08-21,445,648.000000000,14263.505020800,168,5.66,6418
2025-08-21,HFB10,4889,445,10,Lighting & Home electronics,2025-08-21,445,1410.000000000,12872.014601600,518,3.5,6418
2025-08-21,HFB16,2874,445,16,Decoration,2025-08-21,445,3277.000000000,14473.888934400,912,3.6,6418
2025-08-22,HFB03,3188,445,03,Workspaces,2025-08-22,445,325.000000000,11390.151584000,105,2.38,6455
2025-08-22,HFB07,3330,445,07,Kitchen,2025-08-22,445,1355.300000000,32279.843244320,296,7.17,6455
2025-08-22,HFB08,3167,445,08,Dining,2025-08-22,445,213.000000000,9711.522441600,73,2.58,6455
2025-08-22,HFB15,4486,445,15,Eating,2025-08-22,445,3782.000000000,11544.972006400,811,2.28,6455
2025-08-22,HFB10,4980,445,10,Lighting & Home electronics,2025-08-22,445,1695.000000000,15484.226912000,547,3.01,6455
2025-08-22,HFB18,5219,445,18,Home organisation,2025-08-22,445,5430.000000000,16020.636710400,1455,5.09,6455
2025-08-22,HFB13,4932,445,13,Rugs,2025-08-22,445,359.000000000,7767.237184000,252,2.34,6455
2025-08-22,HFB12,4750,445,12,Home textiles,2025-08-22,445,1726.000000000,13950.223056000,479,2.55,6455
2025-08-22,HFB02,3808,445,02,Store and organise furniture,2025-08-22,445,776.000000000,18344.763606400,201,4.66,6455
2025-08-22,HFB01,3979,445,01,Living room seating,2025-08-22,445,160.000000000,17388.459849600,96,5.99,6455
2025-08-22,HFB16,3709,445,16,Decoration,2025-08-22,445,3428.000000000,15751.048185600,1001,4.25,6455
2025-08-22,HFB04,3360,445,04,Bedroom furniture,2025-08-22,445,1338.000000000,25288.015334400,317,3.99,6455
2025-08-22,HFB09,4061,445,09,Children's IKEA,2025-08-22,445,927.000000000,6596.835571200,363,8.52,6455
2025-08-22,HFB14,3873,445,14,Cooking,2025-08-22,445,4704.000000000,15918.612528000,1178,1.4,6455
2025-08-22,HFB05,3360,445,05,Beds & Mattresses,2025-08-22,445,284.000000000,24070.133516800,130,4.43,6455
2025-08-22,HFB11,4988,445,11,Bed and bath textiles,2025-08-22,445,2565.000000000,23610.551350400,793,2.35,6455
2025-08-22,HFB06,5081,445,06,Bathroom & Water,2025-08-22,445,859.000000000,10230.236396800,515,3.08,6455
2025-08-23,HFB12,8184,445,12,Home textiles,2025-08-23,445,2525.000000000,20813.006032000,672,2.82,10623
2025-08-23,HFB04,6109,445,04,Bedroom furniture,2025-08-23,445,2303.000000000,46074.732480000,469,5.09,10623
2025-08-23,HFB16,6579,445,16,Decoration,2025-08-23,445,5022.000000000,24155.481369600,1459,4.81,10623
2025-08-23,HFB06,8643,445,06,Bathroom & Water,2025-08-23,445,1384.000000000,14857.371692800,792,2.94,10623
2025-08-23,HFB13,8622,445,13,Rugs,2025-08-23,445,634.000000000,17397.125715200,447,2.75,10623
2025-08-23,HFB09,6293,445,09,Children's IKEA,2025-08-23,445,1734.000000000,13483.941228800,639,7.82,10623
2025-08-23,HFB02,6949,445,02,Store and organise furniture,2025-08-23,445,1476.000000000,31216.195628800,326,5.14,10623
2025-08-23,HFB11,8607,445,11,Bed and bath textiles,2025-08-23,445,3412.000000000,35835.029171200,1141,2.87,10623
2025-08-23,HFB03,5647,445,03,Workspaces,2025-08-23,445,472.000000000,20029.946764800,233,2.44,10623
2025-08-23,HFB14,6485,445,14,Cooking,2025-08-23,445,6648.000000000,23283.433129600,1818,1.56,10623
2025-08-23,HFB18,8804,445,18,Home organisation,2025-08-23,445,8020.000000000,26293.619856000,2236,4.36,10623
2025-08-23,HFB07,5847,445,07,Kitchen,2025-08-23,445,1193.000000000,18953.704515200,392,6.36,10623
2025-08-23,HFB10,8671,445,10,Lighting & Home electronics,2025-08-23,445,2643.000000000,25458.201283200,917,3.87,10623
2025-08-23,HFB05,5934,445,05,Beds & Mattresses,2025-08-23,445,448.000000000,49362.882307200,219,5.15,10623
2025-08-23,HFB01,7285,445,01,Living room seating,2025-08-23,445,417.000000000,41644.290486400,188,7.05,10623
2025-08-23,HFB15,7726,445,15,Eating,2025-08-23,445,4805.000000000,15231.241894400,1145,2.38,10623
2025-08-23,HFB08,5833,445,08,Dining,2025-08-23,445,275.000000000,14657.037270400,115,3.01,10623
2025-08-24,HFB06,7491,445,06,Bathroom & Water,2025-08-24,445,1065.000000000,11504.337107200,603,2.69,9478
2025-08-24,HFB16,5091,445,16,Decoration,2025-08-24,445,4047.000000000,20937.677980800,1272,3.62,9478
2025-08-24,HFB15,6797,445,15,Eating,2025-08-24,445,4103.000000000,12141.824396800,957,2.17,9478
2025-08-24,HFB07,5140,445,07,Kitchen,2025-08-24,445,1095.000000000,16257.382332800,351,6.17,9478
2025-08-24,HFB08,5051,445,08,Dining,2025-08-24,445,166.000000000,8445.140905600,77,2.66,9478
2025-08-24,HFB09,5696,445,09,Children's IKEA,2025-08-24,445,1570.000000000,12638.618809600,557,7.75,9478
2025-08-24,HFB05,5132,445,05,Beds & Mattresses,2025-08-24,445,378.000000000,36763.514771200,195,5.2,9478
2025-08-24,HFB02,6002,445,02,Store and organise furniture,2025-08-24,445,1037.000000000,22872.423504000,290,4.71,9478
2025-08-24,HFB18,7484,445,18,Home organisation,2025-08-24,445,6942.000000000,22301.350243200,1923,3.75,9478
2025-08-24,HFB14,5586,445,14,Cooking,2025-08-24,445,5466.000000000,19524.559308800,1567,1.56,9478
2025-08-24,HFB01,5916,445,01,Living room seating,2025-08-24,445,324.000000000,32263.308918400,162,6.29,9478
2025-08-24,HFB04,5224,445,04,Bedroom furniture,2025-08-24,445,2281.000000000,47251.178352000,426,4.91,9478
2025-08-24,HFB10,7351,445,10,Lighting & Home electronics,2025-08-24,445,2211.000000000,21193.357427200,756,3.15,9478
2025-08-24,HFB11,7399,445,11,Bed and bath textiles,2025-08-24,445,2828.000000000,30152.697299200,989,2.36,9478
2025-08-24,HFB13,7317,445,13,Rugs,2025-08-24,445,531.000000000,12386.871772800,355,2.14,9478
2025-08-24,HFB03,4915,445,03,Workspaces,2025-08-24,445,469.000000000,18982.323718400,205,2.57,9478
2025-08-24,HFB12,7108,445,12,Home textiles,2025-08-24,445,2062.000000000,17435.430297600,599,2.71,9478
2025-08-25,HFB02,3305,445,02,Store and organise furniture,2025-08-25,445,781.000000000,14860.867168000,187,5.4,5881
2025-08-25,HFB03,2776,445,03,Workspaces,2025-08-25,445,230.000000000,11190.691030400,103,2.39,5881
2025-08-25,HFB05,2590,445,05,Beds & Mattresses,2025-08-25,445,317.000000000,30499.259100800,134,5.76,5881
2025-08-25,HFB10,5117,445,10,Lighting & Home electronics,2025-08-25,445,1655.000000000,15205.171475200,604,3.42,5881
2025-08-25,HFB13,5100,445,13,Rugs,2025-08-25,445,384.000000000,8045.127462400,267,2.0,5881
2025-08-25,HFB07,2720,445,07,Kitchen,2025-08-25,445,920.400000000,18530.023792000,225,8.39,5881
2025-08-25,HFB09,2462,445,09,Children's IKEA,2025-08-25,445,972.000000000,6949.441632000,378,6.85,5881
2025-08-25,HFB04,2564,445,04,Bedroom furniture,2025-08-25,445,1449.000000000,24539.619529600,251,5.89,5881
2025-08-25,HFB06,5165,445,06,Bathroom & Water,2025-08-25,445,826.000000000,10742.105046400,514,3.07,5881
2025-08-25,HFB08,2604,445,08,Dining,2025-08-25,445,132.000000000,5053.291980800,59,2.89,5881
2025-08-25,HFB14,4204,445,14,Cooking,2025-08-25,445,4233.000000000,14907.910438400,1149,2.29,5881
2025-08-25,HFB15,4710,445,15,Eating,2025-08-25,445,3663.000000000,10214.798048000,741,2.99,5881
2025-08-25,HFB01,3500,445,01,Living room seating,2025-08-25,445,260.000000000,29255.416097600,127,6.5,5881
2025-08-25,HFB11,5072,445,11,Bed and bath textiles,2025-08-25,445,2029.000000000,20876.725632000,703,2.91,5881
2025-08-25,HFB16,3376,445,16,Decoration,2025-08-25,445,3212.000000000,16749.880224000,995,4.38,5881
2025-08-25,HFB12,4973,445,12,Home textiles,2025-08-25,445,1724.000000000,13528.872649600,426,3.36,5881
2025-08-25,HFB18,5054,445,18,Home organisation,2025-08-25,445,4793.000000000,14452.988905600,1481,3.78,5881
2025-08-26,HFB14,3072,445,14,Cooking,2025-08-26,445,3534.000000000,12479.501865600,1070,1.42,5782
2025-08-26,HFB01,3100,445,01,Living room seating,2025-08-26,445,146.000000000,14228.768736000,91,5.06,5782
2025-08-26,HFB03,2568,445,03,Workspaces,2025-08-26,445,186.000000000,8335.397548800,86,2.46,5782
2025-08-26,HFB18,4479,445,18,Home organisation,2025-08-26,445,4502.000000000,12441.415750400,1314,3.68,5782
2025-08-26,HFB02,3132,445,02,Store and organise furniture,2025-08-26,445,584.000000000,12946.366272000,174,4.41,5782
2025-08-26,HFB06,4522,445,06,Bathroom & Water,2025-08-26,445,807.000000000,11102.430281600,437,2.55,5782
2025-08-26,HFB15,3863,445,15,Eating,2025-08-26,445,3630.000000000,9778.519049600,731,1.91,5782
2025-08-26,HFB13,4430,445,13,Rugs,2025-08-26,445,319.000000000,6835.328931200,228,2.16,5782
